episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,70.0,1.9309803527368907,3.3411960653335697,159.82809802773977,12.0,2.0,4,1.0,False,True,26.537390703234543,33,25.17264166014682,23.906,in_progress,0.0
0,71.0,1.8552929266094285,3.3770214410286274,158.30583467049394,20.0,1.5,5,1.0,False,True,26.841944950688003,34,25.17264166014682,23.969,in_progress,0.0
0,72.0,1.759448968060281,3.400313444922913,161.32469311167443,12.0,2.0,4,1.0,False,True,27.355126251811594,34,25.17264166014682,24.043,in_progress,0.0
0,73.0,1.6590777345430736,3.4090729850124726,166.4775846639089,20.0,1.5,5,1.0,False,True,27.754093784344043,35,25.17264166014682,24.111,in_progress,0.0
0,74.0,1.5489689862985057,3.4069447326764406,172.31659111353437,12.0,2.0,4,1.0,False,True,28.311694255608266,35,25.17264166014682,24.173,in_progress,0.0
0,75.0,1.4363316278532272,3.393168965130098,178.38250571070984,0.0,4.0,3,1.0,False,True,28.717958146917383,36,25.17264166014682,24.245,in_progress,0.0
0,76.0,1.3128813316986299,3.375010341288071,-177.0606773053908,0.0,4.0,3,2.0,False,True,29.18903403315227,36,25.17264166014682,24.305,in_progress,0.0
0,77.0,1.1857427664065798,3.3538929994698305,-173.97120058368031,0.0,4.0,3,2.0,False,True,29.618084143556956,37,25.17264166014682,24.376,in_progress,0.0
0,78.0,1.0329744054721282,3.325493396242739,-171.519258521646,0.0,4.0,3,2.0,False,True,30.172949110767703,38,25.17264166014682,24.437,in_progress,0.0
0,79.0,0.8646115212035272,3.287381174668236,-169.06405102494887,30.0,1.0,6,1.0,False,True,30.87073845730892,39,25.17264166014682,24.512,in_progress,0.0
0,80.0,0.6931596182180968,3.241921439618172,-166.40935204677135,30.0,1.0,6,1.0,False,True,31.742775318294363,40,25.17264166014682,24.541,in_progress,0.0
0,81.0,0.5647869186314256,3.20182768805057,-164.5750192050121,30.0,1.0,6,2.0,False,True,32.43911471738197,41,25.17264166014682,24.646,in_progress,0.0
0,82.0,0.4241960485778379,3.1532159579907186,-162.6611715738888,20.0,1.5,5,2.0,False,True,33.066660798052496,41,25.17264166014682,24.697,in_progress,0.0
0,83.0,0.2874437607684998,3.0954095274759243,-159.855127457048,30.0,1.0,6,2.0,False,True,33.57409176629224,42,25.17264166014682,24.774,in_progress,0.0
0,84.0,0.2143115340054111,3.0593047223434477,-158.01272569388894,30.0,1.0,6,2.0,False,True,33.757518152538005,42,25.17264166014682,24.832,in_progress,0.0
0,85.0,0.12934327348836208,3.01063322299537,-155.07504420676142,30.0,1.0,6,1.0,False,True,34.04344005385593,43,25.17264166014682,24.888,in_progress,0.0
0,86.0,0.05555033136523467,2.9651286595422115,-153.01173618955804,-30.0,1.0,0,1.0,False,True,34.30401083344199,43,25.17264166014682,24.973,in_progress,0.0
0,87.0,-0.01234947396082943,2.9253921039522846,-152.0260203832204,30.0,1.0,6,1.0,False,True,34.42344276424619,43,25.17264166014682,25.042,in_progress,0.0
0,88.0,-0.07735566225463637,2.886940798964788,-151.25074971104743,-20.0,1.5,1,0.5,False,True,34.62410859213636,43,25.17264166014682,25.108,in_progress,0.0
0,89.0,-0.14960142557226247,2.846036798791326,-151.1268008235882,12.0,2.0,4,0.5,False,True,34.83999679070063,44,25.17264166014682,25.175,in_progress,0.0
0,90.0,-0.23006908667817733,2.8056008515984034,-151.7228687447476,30.0,1.0,6,0.5,False,True,35.060501596357405,44,25.17264166014682,25.242,in_progress,0.0
0,91.0,-0.30776743968337256,2.7550983268572398,-150.17576215785988,20.0,1.5,5,0.5,False,True,35.303323200462316,44,25.17264166014682,25.305,in_progress,0.0
0,92.0,-0.37338181397862685,2.7034935998735152,-147.50888675428877,-20.0,1.5,1,0.001,False,False,35.55415533097143,44,25.17264166014682,25.381,in_progress,0.0
0,93.0,-0.45559716365142955,2.644963476759908,-146.4043000818173,30.0,1.0,6,0.001,False,False,35.84453863201122,45,25.17264166014682,25.437,in_progress,0.0
0,94.0,-0.5237843792227272,2.598882417555936,-146.37880734469658,20.0,1.5,5,0.001,False,False,36.10531218002211,45,25.17264166014682,25.508,in_progress,0.0
0,95.0,-0.5916895409002949,2.5402315203268713,-143.9120665244218,30.0,1.0,6,0.001,True,False,36.38767234074864,45,25.17264166014682,25.57,off_track,0.0
1,1.0,7.1500001624498,3.1749487024856755,178.09100009700197,30.0,1.0,6,0.0,False,True,0.5569057855045391,7,25.17264166014682,25.701,prepare,0.0
1,2.0,7.149764723968603,3.1748769742174185,178.1080575967968,20.0,1.5,5,2.0,False,True,0.5578313510208565,7,25.17264166014682,25.775,in_progress,0.0
1,3.0,7.143573675170051,3.1738875227149808,178.31564325672275,30.0,1.0,6,2.0,False,True,0.5822853454381799,7,25.17264166014682,25.839,in_progress,0.0
1,4.0,7.124383161661163,3.1654055060724002,-179.47534783730484,-30.0,1.0,0,2.0,False,True,0.6504682428740561,7,25.17264166014682,25.906,in_progress,0.0
1,5.0,7.095092640980291,3.1586731136770063,-177.91047346807045,-30.0,1.0,0,2.0,False,True,0.7598226164694175,7,25.17264166014682,25.97,in_progress,0.0
1,6.0,7.057262722709342,3.1695290988475255,179.21481423659725,0.0,4.0,3,2.0,False,True,0.9155032370767937,7,25.17264166014682,26.039,in_progress,0.0
1,7.0,7.006890400269962,3.1893317452883996,174.95173173444195,-12.0,2.0,2,2.0,False,True,1.1267501330303173,8,25.17264166014682,26.103,in_progress,0.0
1,8.0,6.9476773153596945,3.2028378664748685,172.55917554344737,-12.0,2.0,2,2.0,False,True,1.367852756977686,8,25.17264166014682,26.175,in_progress,0.0
1,9.0,6.880497396234063,3.2210230388890118,170.4635437060259,20.0,1.5,5,2.0,False,True,1.6408618092850367,8,25.17264166014682,26.235,in_progress,0.0
1,10.0,6.793774843801215,3.2354724704935207,170.39146266764914,-20.0,1.5,1,2.0,False,True,1.9871256377184427,9,25.17264166014682,26.305,in_progress,0.0
1,11.0,6.703676243683953,3.24559642538605,171.48427492619624,12.0,2.0,4,2.0,False,True,2.334824309135915,9,25.17264166014682,26.37,in_progress,0.0
1,12.0,6.602985520377015,3.257870241728393,172.1588234304743,-12.0,2.0,2,2.0,False,True,2.7283358946255456,10,25.17264166014682,26.439,in_progress,0.0
1,13.0,6.500626299244822,3.2677538367408467,172.94213110395063,0.0,4.0,3,2.0,False,True,3.1808818820457274,10,25.17264166014682,26.504,in_progress,0.0
1,14.0,6.380057788939956,3.2840922282716623,172.83183827579833,0.0,4.0,3,2.0,False,True,3.6639674127012674,11,25.17264166014682,26.572,in_progress,0.0
1,15.0,6.246968020210086,3.3050364576560898,171.94317045981646,20.0,1.5,5,2.0,False,True,4.274348284585576,12,25.17264166014682,26.641,in_progress,0.0
1,16.0,6.104622371838306,3.3194575348480178,172.9747355806472,30.0,1.0,6,2.0,False,True,4.852323097161627,12,25.17264166014682,26.699,in_progress,0.0
1,17.0,5.983119540991185,3.3206434317008906,175.78632890639588,20.0,1.5,5,2.0,False,True,5.294777770489848,13,25.17264166014682,26.771,in_progress,0.0
1,18.0,5.88051335050178,3.3170973650801505,178.0697352315374,-12.0,2.0,2,2.0,False,True,5.694774879103358,13,25.17264166014682,26.841,in_progress,0.0
1,19.0,5.764028199508411,3.3154444801524914,179.09405861490032,-30.0,1.0,0,1.0,False,True,6.1337706900409845,14,25.17264166014682,26.902,in_progress,0.0
1,20.0,5.661612473431666,3.3232114295821678,177.8843396249674,-30.0,1.0,0,1.0,False,True,6.63973651261985,15,25.17264166014682,26.942,in_progress,0.0
1,21.0,5.540501980926901,3.343665657965494,174.08973718704007,-30.0,1.0,0,1.0,False,True,7.112260518162729,15,25.17264166014682,27.04,in_progress,0.0
1,22.0,5.479579983522237,3.3598209353147412,171.85268196722043,20.0,1.5,5,1.0,False,True,7.347046305915391,15,25.17264166014682,27.1,in_progress,0.0
1,23.0,5.399595942521311,3.3736966651983016,171.42849719579823,20.0,1.5,5,1.0,False,True,7.658075955517914,16,25.17264166014682,27.176,in_progress,0.0
1,24.0,5.311140928408014,3.376033968748988,173.81705021466456,20.0,1.5,5,1.0,False,True,8.070813821362306,16,25.17264166014682,27.239,in_progress,0.0
1,25.0,5.219055751019914,3.3683470385976904,177.63580337050155,-30.0,1.0,0,1.0,False,True,8.437162078710054,17,25.17264166014682,27.305,in_progress,0.0
1,26.0,5.118668954399543,3.3599451258124367,-179.80050289411125,-30.0,1.0,0,1.0,False,True,8.852503842445302,17,25.17264166014682,27.378,in_progress,0.0
1,27.0,5.0409287811955785,3.3634210594120453,179.3923199808615,-30.0,1.0,0,1.0,False,True,9.16133972319184,18,25.17264166014682,27.44,in_progress,0.0
1,28.0,4.9645890402008295,3.368163297215372,178.51606531980275,0.0,4.0,3,1.0,False,True,9.48056493085914,18,25.17264166014682,27.504,in_progress,0.0
1,29.0,4.883685702558977,3.3769808160906027,177.05023268852943,20.0,1.5,5,1.0,False,True,9.802601566214863,18,25.17264166014682,27.577,in_progress,0.0
1,30.0,4.787038004180215,3.3726805694631667,178.88362449337978,-12.0,2.0,2,1.0,False,True,10.186116948266417,19,25.17264166014682,27.641,in_progress,0.0
1,31.0,4.68345452818219,3.3687879713623694,-179.9926754906224,-30.0,1.0,0,1.0,False,True,10.587120035330296,19,25.17264166014682,27.708,in_progress,0.0
1,32.0,4.583501646663807,3.3770021521315123,178.0782896485773,0.0,4.0,3,1.0,False,True,10.984423191978342,20,25.17264166014682,27.775,in_progress,0.0
1,33.0,4.483000530130735,3.391315234746079,175.5521775756447,-12.0,2.0,2,1.0,False,True,11.371856558500102,20,25.17264166014682,27.843,in_progress,0.0
1,34.0,4.380421355515598,3.4126174356238783,172.66254070019878,12.0,2.0,4,1.0,False,True,11.778812079073992,21,25.17264166014682,27.909,in_progress,0.0
1,35.0,4.2554513212391925,3.4395022372237514,170.55176520468294,20.0,1.5,5,0.5,False,True,12.281337832950072,22,25.17264166014682,27.977,in_progress,0.0
1,36.0,4.149125132455514,3.450984624486755,171.85994970211163,30.0,1.0,6,0.5,False,True,12.708377290676436,22,25.17264166014682,28.041,in_progress,0.0
1,37.0,4.046109799400205,3.455818660621864,173.81886988255343,30.0,1.0,6,0.5,False,True,13.117686802418977,23,25.17264166014682,28.094,in_progress,0.0
1,38.0,3.951889220077052,3.4506529687252647,177.24693670550877,-30.0,1.0,0,0.5,False,True,13.49233445509933,23,25.17264166014682,28.178,in_progress,0.0
1,39.0,3.862790811460643,3.4442447339334312,179.54880731750782,0.0,4.0,3,0.5,False,True,13.846167628000238,24,25.17264166014682,28.24,in_progress,0.0
1,40.0,3.784995378397869,3.4436815131597442,179.9594312479547,20.0,1.5,5,0.5,False,True,14.155202242335745,24,25.17264166014682,28.309,in_progress,0.0
1,41.0,3.6845799239299906,3.4263300817327735,-176.3401979445494,-30.0,1.0,0,1.0,False,True,14.554178647841276,24,25.17264166014682,28.372,in_progress,0.0
1,42.0,3.5979614179048225,3.403618113299778,-172.33792047595105,-30.0,1.0,0,1.0,False,True,14.897839382258365,25,25.17264166014682,28.436,in_progress,0.0
1,43.0,3.5167989939170665,3.3866886281443156,-171.0526637795768,0.0,4.0,3,1.0,False,True,15.219902045913509,25,25.17264166014682,28.51,in_progress,0.0
1,44.0,3.4253277660306454,3.371631500452542,-170.6629453952001,30.0,1.0,6,1.0,False,True,15.582988729320096,26,25.17264166014682,28.557,in_progress,0.0
1,45.0,3.3108692651396874,3.344285597518423,-169.83755950662118,30.0,1.0,6,1.0,False,True,16.035547477974333,26,25.17264166014682,28.633,in_progress,0.0
1,46.0,3.2653230666050175,3.3287255169345227,-168.13844474753108,12.0,2.0,4,1.0,False,True,16.216333544136415,26,25.17264166014682,28.718,in_progress,0.0
1,47.0,3.1837259397846633,3.293652512093404,-164.31538961898988,0.0,4.0,3,1.0,False,True,16.540147408685563,27,25.17264166014682,28.768,in_progress,0.0
1,48.0,3.1008463063154204,3.2509619623047112,-160.03020353022424,30.0,1.0,6,2.0,False,True,16.870963343175266,27,25.17264166014682,28.84,in_progress,0.0
1,49.0,3.0118044105744604,3.2005487808411037,-156.16301417096034,-20.0,1.5,1,2.0,False,True,17.222920792646022,28,25.17264166014682,28.902,in_progress,0.0
1,50.0,2.9295755744893235,3.1535292821243983,-154.18589819001807,-30.0,1.0,0,2.0,False,True,17.547612149833736,28,25.17264166014682,28.973,in_progress,0.0
1,51.0,2.846512094689383,3.121152045020583,-155.78151089855504,-30.0,1.0,0,2.0,False,True,17.87593480519488,29,25.17264166014682,29.038,in_progress,0.0
1,52.0,2.7618628385075263,3.096920407584638,-158.53064944793917,-30.0,1.0,0,2.0,False,True,18.210965683291114,29,25.17264166014682,29.107,in_progress,0.0
1,53.0,2.6786365732502992,3.0764972506018333,-161.00281561806867,0.0,4.0,3,2.0,False,True,18.545267748708085,29,25.17264166014682,29.173,in_progress,0.0
1,54.0,2.5986613163415018,3.0572990719306685,-162.61912738099952,12.0,2.0,4,1.0,False,True,18.86291441863194,30,25.17264166014682,29.233,in_progress,0.0
1,55.0,2.5178090007370706,3.018893208445762,-160.02569575017927,-30.0,1.0,0,1.0,False,True,19.195964754900196,30,25.17264166014682,29.306,in_progress,0.0
1,56.0,2.4081972080672043,2.96635853426316,-157.48140504608193,-12.0,2.0,2,1.0,False,True,19.63516601756951,31,25.17264166014682,29.375,in_progress,0.0
1,57.0,2.343544797048606,2.94032103184135,-157.5775997131108,-12.0,2.0,2,1.0,False,True,19.92317989246537,31,25.17264166014682,29.431,in_progress,0.0
1,58.0,2.241288089057953,2.911795924716335,-160.26708885783225,-12.0,2.0,2,1.0,False,True,20.334575293571444,32,25.17264166014682,29.51,in_progress,0.0
1,59.0,2.131775740559854,2.8933776508478144,-164.4687119074803,-20.0,1.5,1,0.5,False,True,20.742152287520476,32,25.17264166014682,29.573,in_progress,0.0
1,60.0,2.021422669454347,2.8844154954112526,-168.95460956437978,30.0,1.0,6,0.5,False,True,21.181201278976886,33,25.17264166014682,29.638,in_progress,0.0
1,61.0,1.8963810970788642,2.8770206151382154,-172.3915933908669,30.0,1.0,6,0.5,False,True,21.622962317873295,33,25.17264166014682,29.704,in_progress,0.0
1,62.0,1.8200978298581978,2.866802870040049,-172.4338494825394,12.0,2.0,4,0.5,False,True,21.924742255819325,34,25.17264166014682,29.767,in_progress,0.0
1,63.0,1.725487445507356,2.849745425346067,-171.52111654433187,30.0,1.0,6,0.5,False,True,22.22522859467353,34,25.17264166014682,29.838,in_progress,0.0
1,64.0,1.6437595614234466,2.82503884248291,-168.81882151178743,20.0,1.5,5,0.5,False,True,22.428369742295907,34,25.17264166014682,29.905,in_progress,0.0
1,65.0,1.55905498553312,2.7880091055009824,-164.4053090399376,30.0,1.0,6,0.5,False,True,22.735724726968186,35,25.17264166014682,29.976,in_progress,0.0
1,66.0,1.476765938003686,2.740520741606047,-159.3398718369341,30.0,1.0,6,0.5,False,True,23.02549053613757,35,25.17264166014682,30.038,in_progress,0.0
1,67.0,1.4105519990895612,2.6902391601973203,-153.9573769394542,30.0,1.0,6,0.5,False,False,23.02549053613757,35,25.17264166014682,30.103,in_progress,0.0
1,68.0,1.3567203861970247,2.64469333349047,-150.07788746771976,0.0,4.0,3,0.001,False,False,23.063794483263024,35,25.17264166014682,30.166,in_progress,0.0
1,69.0,1.2908821462150246,2.5886162431049313,-146.8572945724481,-12.0,2.0,2,0.001,False,False,23.240068053510132,35,25.17264166014682,30.24,in_progress,0.0
1,70.0,1.2208839368805535,2.5452204451078564,-146.70954574677714,20.0,1.5,5,0.001,False,False,23.44815282895495,36,25.17264166014682,30.304,in_progress,0.0
1,71.0,1.143270169133439,2.498839030986469,-147.56773850023046,30.0,1.0,6,0.001,True,False,23.681088131035295,36,25.17264166014682,30.374,off_track,0.0
2,1.0,5.9379959089288885,3.2581121302254825,-156.98291805366458,30.0,1.0,6,0.0,False,True,0.5565271358011159,13,25.17264166014682,30.503,prepare,0.0
2,2.0,5.938146922366117,3.25820502416567,-156.99640293127044,-20.0,1.5,1,2.0,False,True,0.5558390588981249,13,25.17264166014682,30.582,in_progress,0.0
2,3.0,5.930315070956568,3.253971611413193,-156.7111489764237,12.0,2.0,4,2.0,False,True,0.590758247558977,13,25.17264166014682,30.635,in_progress,0.0
2,4.0,5.912608403211085,3.245258707118352,-156.374137379831,-20.0,1.5,1,2.0,False,True,0.6685804729020626,13,25.17264166014682,30.657,in_progress,0.0
